Response ID,Response Status,IP Address,Timestamp (mm/dd/yyyy),Time Taken to Complete (Seconds),Country Code,1.1.1,1.1.2,1.1.3,1.1.4,1.1.5,1.1.6,1.1.7,1.1.8,1.1.9,1.1.10,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.2.6,1.2.7,1.2.8,1.2.9,1.2.10,1.3.1,1.3.2,1.3.3,1.3.4,1.3.5,1.3.6,1.3.7,1.3.8,1.3.9,1.3.10,1.4.1,1.4.2,1.4.3,1.4.4,1.4.5,1.4.6,1.4.7,1.4.8,1.4.9,1.4.10,1.5.1,1.5.2,1.5.3,1.5.4,1.5.5,1.5.6,1.5.7,1.5.8,1.5.9,1.5.10,1.6.1,1.6.2,1.6.3,1.6.4,1.6.5,1.6.6,1.6.7,1.6.8,1.6.9,1.6.10,1.7.1,1.7.2,1.7.3,1.7.4,1.7.5,1.7.6,1.7.7,1.7.8,1.7.9,1.7.10,1.8.1,1.8.2,1.8.3,1.8.4,1.8.5,1.8.6,1.8.7,1.8.8,1.8.9,1.8.10,1.9.1,1.9.2,1.9.3,1.9.4,1.9.5,1.9.6,1.9.7,1.9.8,1.9.9,1.9.10,1.10.1,1.10.2,1.10.3,1.10.4,1.10.5,1.10.6,1.10.7,1.10.8,1.10.9,1.10.10,2.1.1,2.1.2,2.1.3,2.1.4,2.1.5,2.2.1,2.2.2,2.2.3,2.2.4,2.2.5,2.3.1,2.3.2,2.3.3,2.3.4,2.3.5,2.4.1,2.4.2,2.4.3,2.5.1,2.5.2,2.5.3,2.5.4,2.5.5,2.6.1,2.6.2,2.6.3,2.6.4,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,3.10,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,4.10,4.11,4.12,5.1,5.2,5.3,5.4,5.5,5.6,5.7,Gender,Age (as of 2022),Ethnicity,Monthly Household Income,Year of Study,School,Diploma,5.1 First Click (Seconds),5.1 Last Click (Seconds),5.1 Page Submission Time (Seconds),5.1 Number of Clicks,5.2 First Click (Seconds),5.2 Last Click (Seconds),5.2 Page Submission Time (Seconds),5.2 Number of Clicks,5.3 First Click (Seconds),5.3 Last Click (Seconds),5.3 Page Submission Time (Seconds),5.3 Number of Clicks,5.4 First Click (Seconds),5.4 Last Click (Seconds),5.4 Page Submission Time (Seconds),5.4 Number of Clicks,5.5 First Click (Seconds),5.5 Last Click (Seconds),5.5 Page Submission Time (Seconds),5.5 Number of Clicks,5.6 First Click (Seconds),5.6 Last Click (Seconds),5.6 Page Submission Time (Seconds),5.6 Number of Clicks,5.7 First Click (Seconds),5.7 Last Click (Seconds),5.7 Page Submission Time (Seconds),5.7 Number of Clicks,Neuroticism B5,Agreeableness B5,Conscientiousness B5,Extraversion B5,Openness B5,NFC,CFC,Reciprocation STPS,Scarcity STPS,Authority STPS,Commitment STPS,Consensus STPS,Liking STPS
78510352.0,Completed,151.192.226.213,06/29/2022 04:37,281.0,SG,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,1.0,5.0,3.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,5.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,19.0,Chinese,2.0,3.0,3.0,Law and Management,4.0,9.0,9.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,3.1,2.95,3.05,3.3,3.0,3.3,2.75,2.0,2.4,3.2,3.3333333333333335,3.4,3.5
78510430.0,Started,42.61.220.186,06/29/2022 04:39,723.0,SG,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,19.0,Chinese,4.0,3.0,2.0,Diploma in Product and Industrial Design,11.0,11.0,11.0,2.0,10.0,10.0,11.0,2.0,2.0,9.0,11.0,4.0,4.0,9.0,11.0,6.0,9.0,9.0,11.0,2.0,8.0,11.0,11.0,3.0,10.0,11.0,11.0,3.0,2.5,3.75,3.35,3.0,3.95,3.4,3.1666666666666665,3.2,2.6,3.0,4.0,4.0,4.0
78510444.0,Started,121.7.78.75,06/29/2022 04:40,284.0,SG,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.55,3.05,,,,,,,,,,
78510447.0,Completed,151.192.230.75,06/29/2022 04:40,1044.0,SG,5.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,,2.0,1.0,,2.0,2.0,1.0,20.0,indian,1.0,3.0,1.0,mechatronics,11.0,11.0,11.0,2.0,0.0,0.0,11.0,0.0,13.0,11.0,11.0,5.0,9.0,9.0,11.0,2.0,0.0,0.0,11.0,0.0,4.0,5.0,5.0,3.0,0.0,1.0,1.0,3.0,3.4,3.3,3.2,3.6,3.5,2.8,3.0,4.6,4.2,2.8,3.0,3.0,2.5
78510450.0,Completed,112.199.136.128,06/29/2022 04:40,911.0,SG,3.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,18.0,chinese,2.0,3.0,2.0,ADM,9.0,10.0,10.0,3.0,7.0,8.0,8.0,3.0,10.0,10.0,10.0,3.0,10.0,10.0,11.0,2.0,7.0,8.0,8.0,3.0,11.0,11.0,11.0,3.0,14.0,14.0,14.0,3.0,2.85,3.25,3.75,3.3,3.8,2.3,3.0,3.6,4.8,3.2,3.6666666666666665,3.6,3.0
78510488.0,Started,119.74.36.52,06/29/2022 04:41,9.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78510496.0,Completed,116.14.239.31,06/29/2022 04:42,1241.0,SG,4.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,,3.0,,,,,2.0,18.0,Malay,1.0,3.0,4.0,Early Childhood and Development Education,11.0,11.0,11.0,2.0,0.0,0.0,11.0,0.0,10.0,10.0,11.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,0.0,3.3,3.7,3.45,2.85,3.35,2.1,3.25,4.0,2.8,3.6,4.0,3.6,3.25
78510539.0,Started,119.74.168.60,06/29/2022 04:43,8.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78510549.0,Completed,116.88.121.217,06/29/2022 04:43,901.0,SG,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,18.0,Malay,3.0,3.0,6.0,Chemical Engineering,0.0,0.0,11.0,0.0,0.0,9.0,11.0,8.0,8.0,8.0,11.0,2.0,9.0,9.0,11.0,2.0,7.0,7.0,11.0,2.0,11.0,13.0,14.0,4.0,16.0,17.0,17.0,4.0,4.15,4.5,2.0,2.25,3.7,2.2,3.1666666666666665,3.2,4.6,3.4,3.3333333333333335,4.8,4.25
78510598.0,Completed,49.245.3.195,06/29/2022 04:45,640.0,SG,3.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0,3.0,3.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,1.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,,1.0,1.0,3.0,2.0,17.0,muslim,1.0,2.0,4.0,Early Childhood,3.0,4.0,11.0,4.0,7.0,7.0,7.0,3.0,7.0,8.0,8.0,3.0,0.0,0.0,11.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,3.65,3.95,3.35,3.0,3.05,2.2,3.4166666666666665,4.4,3.2,2.6,4.0,4.0,3.0
78510661.0,Started,42.60.205.65,06/29/2022 04:47,17.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78510766.0,Completed,151.192.230.75,06/29/2022 04:49,482.0,SG,2.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,1.0,3.0,5.0,1.0,3.0,3.0,5.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,,3.0,3.0,2.0,1.0,19.0,Indian,1.0,3.0,1.0,Mechanical electronics,1.0,10.0,11.0,6.0,9.0,11.0,11.0,3.0,10.0,10.0,10.0,3.0,0.0,0.0,11.0,0.0,1.0,7.0,7.0,8.0,13.0,14.0,14.0,3.0,3.0,4.0,4.0,5.0,3.1,2.95,2.85,2.6,3.45,2.8,2.8333333333333335,2.6,3.6,2.6,3.3333333333333335,3.0,3.25
78510796.0,Completed,42.60.238.195,06/29/2022 04:50,341.0,SG,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,2.0,,1.0,,1.0,18.0,Chinese,1.0,3.0,5.0,CDF,5.0,11.0,11.0,6.0,10.0,11.0,11.0,3.0,0.0,0.0,11.0,0.0,10.0,10.0,11.0,2.0,11.0,11.0,11.0,1.0,11.0,11.0,14.0,2.0,17.0,17.0,17.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
78510903.0,Completed,129.126.8.3,06/29/2022 04:53,692.0,SG,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,,1.0,1.0,2.0,18.0,Chinese,3.0,3.0,6.0,Veterinary technology,11.0,11.0,11.0,2.0,5.0,6.0,6.0,3.0,7.0,11.0,11.0,3.0,7.0,8.0,8.0,3.0,0.0,0.0,11.0,0.0,10.0,11.0,11.0,3.0,8.0,14.0,14.0,3.0,2.4,3.3,3.15,2.75,2.7,1.5,3.4166666666666665,3.2,3.4,3.0,4.0,2.8,3.25
78510910.0,Completed,116.88.20.134,06/29/2022 04:53,1194.0,SG,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,1.0,,1.0,,1.0,2.0,19.0,Indian,1.0,3.0,5.0,Big Data Analytics,0.0,0.0,11.0,0.0,8.0,9.0,9.0,3.0,11.0,11.0,11.0,2.0,0.0,0.0,11.0,0.0,7.0,7.0,11.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
78511068.0,Started,151.192.230.75,06/29/2022 04:57,11.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78511146.0,Started,111.65.33.243,06/29/2022 05:00,29.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78511148.0,Completed,115.66.213.135,06/29/2022 05:00,2828.0,SG,3.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,,1.0,,2.0,,1.0,,2.0,17.0,chinese,1.0,2.0,4.0,early childhood development and education,0.0,0.0,11.0,0.0,0.0,9.0,11.0,4.0,0.0,0.0,11.0,0.0,9.0,9.0,11.0,2.0,0.0,0.0,11.0,0.0,10.0,12.0,12.0,3.0,0.0,0.0,17.0,0.0,4.1,4.5,3.1,2.7,2.7,1.9,3.3333333333333335,4.8,2.8,4.0,4.0,3.4,3.5
78511166.0,Started,92.223.85.253,06/29/2022 05:01,24.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78511362.0,Started,151.192.160.53,06/29/2022 05:05,28.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
